,summary,Mitigation,Hazard,Causes,Impacts,word
wurde,421.7303725429062,0.015657320755001734,-0.0032291916796152362,-0.012091282629173562,-0.0037799883353350975,wurde
"7,4 werd+e",13.74134209311645,-0.0039610720645340165,0.0021214323286798675,0.010340493967786505,-0.007255992407221966,"7,4 werd+e"
Inselstaat,166.67888459284376,0.016563380202456287,-0.006278137198753657,-0.009412554708083581,-0.004302224984370429,Inselstaat
werd+e insel+staat,11.831936685858167,-0.00839421049011044,0.009850941799429741,0.00941646580107455,-0.009035439233426411,werd+e insel+staat
insel+staat vanuatu,111.52020107739055,0.009219245191839297,-0.00562862283859034,-0.00869191145113093,0.0029555665253193585,insel+staat vanuatu
vanuatu ge+mess+en,10.603108935370319,-0.03670725095861382,0.08702615038297569,-0.015573275188795099,-0.034813111158438936,vanuatu ge+mess+en
Das,1470.002735862035,0.013137933174458402,0.021355306673469462,-0.0206863890909702,-0.017689831077044426,Das
Epizentrum,365.0527208503179,-0.09930593708229446,0.29133592033666356,-0.12579299186568285,-0.12354748659406624,Epizentrum
der epizentrum,192.75123386233366,-0.10199725196080223,0.2933281469500645,-0.12396062041133071,-0.12507502863403638,der epizentrum
lag,218.39051051321732,-0.008000517257848278,0.06801231671558762,-0.031826673864920905,-0.031885663761542074,lag
epizentrum lieg,59.62238837097608,-0.04598321142111444,0.15397871443054154,-0.056163072236839987,-0.06437245828475531,epizentrum lieg
Tiefe,82.21318023615122,0.010742054813609849,0.004777380068859589,-0.00398756680077404,-0.013552846470853667,Tiefe
lieg tiefe,16.0385071617397,-0.011132875919486763,0.029259779678039662,-4.563847369575882e-06,-0.016808689779022574,lieg tiefe
zehn,74.64665746257795,0.009183975387989918,-1.4637683538994041e-05,-0.004429884040788175,-0.006505234925091433,zehn
tiefe zehn,26.71543422523804,7.743276625609669e-05,0.011640922094229468,0.0012728943915069504,-0.01295444835665691,tiefe zehn
Kilometern,58.4617476226439,0.007757626347468067,0.0075322551516794544,-0.0028609464370753014,-0.01388286328439807,Kilometern
zehn kilo+meter+n,28.09467895952392,0.0006567034884769703,0.011306349137139203,0.0009809034929281542,-0.01301452207477729,zehn kilo+meter+n
schweres,693.6479408580328,-0.02285749683885457,0.12341119943974235,-0.05307479712630415,-0.05761527892494627,schweres
ein schwer+es,546.7472111560361,-0.022935917046375022,0.12247035224957364,-0.05202966696624899,-0.05738333601188797,ein schwer+es
schwer+es erdbeben,1692.2338028231106,0.023869103352771273,-0.004631274344599892,-0.009743219435413493,-0.01428675496443776,schwer+es erdbeben
erdbeben insel+staat,19.717781531688424,0.007229618631367684,-0.014032016595648764,-0.007767794708466625,0.01257619240577984,erdbeben insel+staat
Südpazifik,84.09341037224372,0.011477361933876573,0.0032429607427515287,-0.003511348460500435,-0.013320728544841802,Südpazifik
vanuatu südpazifik,11.099755812998515,-0.006932203498843594,0.00281982941174968,0.012360024024458516,-0.006445935584726722,vanuatu südpazifik
erschütt…,6.713056043783966,-0.01515556686542759,0.0047217479187603925,0.01775962922838804,-0.00407092698816888,erschütt…
südpazifik erschütt…,6.713056043783966,-0.01515556686542759,0.0047217479187603925,0.01775962922838804,-0.00407092698816888,südpazifik erschütt…
+632,6.334534070471414,-0.01623935471894972,0.004968766235725498,0.018448635561799032,-0.0037412474779066583,+632
erschütt… +632,6.334534070471414,-0.01623935471894972,0.004968766235725498,0.018448635561799032,-0.0037412474779066583,erschütt… +632
+632 chars,6.191621015635183,-0.016674446858597945,0.0050676853642442985,0.01872368992268658,-0.0036077228887443787,+632 chars
Zerstörung,88.31301386565445,0.004760749916138148,-0.010854147398471282,-0.012131842816175555,0.01629188135643505,Zerstörung
Verletzte,401.60691650536415,-0.0997412114605935,-0.12306369936543494,-0.12721473700324415,0.28896344628265525,Verletzte
zerstörung verletz+t+e,14.21793689558288,-0.0744089972164878,-0.06773233089747227,-0.05929761969858382,0.18309026467819953,zerstörung verletz+t+e
verletz+t+e schwer+em,18.516678750611174,-0.00022546604753796888,0.0012357765455206938,0.007756491285824573,-0.008246092124536426,verletz+t+e schwer+em
erschütterte,162.96047098700708,0.01618178261905911,-0.0007472877668559405,-0.005241171414048713,-0.013246527832605506,erschütterte
"7,4 erschütter+te",13.74134209311645,-0.0039610720645340165,0.0021214323286798675,0.010340493967786505,-0.007255992407221966,"7,4 erschütter+te"
erschütter+te insel+staat,11.507827495651387,-0.006410623591431162,0.002697632302795624,0.012007940315316356,-0.006589765007646892,erschütter+te insel+staat
Mehrstöckige,10.071666381108646,-0.00837769641101118,0.0031575488914949933,0.013330105920638977,-0.006043446446584826,Mehrstöckige
Gebäude,171.58976724106932,0.02020567441011116,0.002121635029142243,-0.01756332145070644,-0.009422130289869634,Gebäude
mehrstöckig+e gebäude,9.44130435675675,-0.009373826746816475,0.003389464959475826,0.0139936356065717,-0.005762610949088104,mehrstöckig+e gebäude
eingestürzt,76.30022131742885,0.010713205475491615,-0.010422455505401648,-0.009920118643181182,0.007041781637855065,eingestürzt
gebäude ein+ge+stürz+t,11.086532328388616,-0.009474181470136577,-0.007093081910311889,0.0025186063431268642,0.01538019238963938,gebäude ein+ge+stürz+t
kam,84.47405740631736,-0.002807357582568459,-0.010308406826297993,-0.024606689743211795,0.035369868254204656,kam
ein+ge+stürz+t komm,9.161225887854076,-0.009847932413893538,0.003499606412778366,0.01430797864488438,-0.005627914279993017,ein+ge+stürz+t komm
Hangrutschungen,9.809336396639928,-0.008780981443878191,0.0032515217173447646,0.013599234332804123,-0.00593009944604467,Hangrutschungen
komm hangrutschung+en,9.809336396639928,-0.008780981443878191,0.0032515217173447646,0.013599234332804123,-0.00593009944604467,komm hangrutschung+en
Noch,114.77579542312479,0.009027466543689158,-0.0019966221123098866,-0.00916348223373308,3.411209006616961e-05,Noch
gibt,406.67746776276607,0.003399844342936892,-0.019288260853594766,-0.027591736692011225,0.03953847013938795,gibt
noch geb+t,17.32577937112632,-0.007711039797739069,-0.00516772514690819,0.0017538625473135906,0.012231359088084117,noch geb+t
Berichte,91.17497197162481,-0.016508962560371328,-0.024070749687646654,-0.03207533476420708,0.0693077016892026,Berichte
geb+t bericht+e,37.67926092731848,-0.0023144524960509354,-0.009799460015980558,-0.006657349980545701,0.01832329978866897,geb+t bericht+e
Todesopfer,222.65390737026866,0.01515293893950924,-0.008561672767576314,-0.011479820384802423,0.001502973254630657,Todesopfer
bericht+e tod+es+opfer,22.958892285862824,0.0022034170389923515,0.0006557662591917708,0.006052333755323957,-0.00887600019140119,bericht+e tod+es+opfer
+1337,4.872229152328007,-0.08398597656727622,0.1742279577876715,-0.03845752159469715,-0.06265106726570531,+1337
schwer+es +1337,4.872229152328007,-0.08398597656727622,0.1742279577876715,-0.03845752159469715,-0.06265106726570531,schwer+es +1337
+1337 chars,4.781586223572209,-0.07296188038415334,0.14624601955351263,-0.027157466410853336,-0.05139751863655881,+1337 chars
aufgehoben,84.47999760088747,0.011049943234955962,-0.0033330475820126295,-0.003984664466427624,-0.005800603799827965,aufgehoben
tsunami-warnung auf+ge+heb+en,18.707048780026344,-0.007417230688536739,-0.0059997593610201985,0.00050470039708626,0.013857929776900292,tsunami-warnung auf+ge+heb+en
Erhebliche,12.39929830167749,-0.027388805156482496,-0.019206059073679067,-0.01022767866544075,0.05768936778071466,Erhebliche
auf+ge+heb+en erheblich+e,7.601389665906505,-0.03252734384839711,-0.01496353857097818,-0.002704205406026718,0.052625207582115266,auf+ge+heb+en erheblich+e
Schäden,432.3557599618957,-0.11160267448155854,-0.12973998662582478,-0.14089294815164824,0.3106254827656515,Schäden
erheblich+e schaden,14.562670661491481,-0.06201356273128414,-0.055931058338070216,-0.047711996698963526,0.15391985891285995,erheblich+e schaden
schaden vanuatu,16.698941152162536,-0.003950264070359014,-0.00091272983550311,0.0061913202716438916,-0.00034176493986649983,schaden vanuatu
vanuatu erdbeben,29.96567485463527,0.004939113352092874,-1.1109719679330859e-06,0.004112704846107532,-0.009575202112776779,vanuatu erdbeben
erdbeben südpazifik,42.30096274058061,0.008078134573058917,-0.0007591666349444847,0.001863554331453464,-0.010367236651255815,erdbeben südpazifik
Hier,236.632531952561,0.016600739449824126,-0.004922764044153532,-0.003724111633293791,-0.010991143076274667,Hier
südpazifik hier,8.434262586282703,-0.011183665674725765,0.003809075181962597,0.015188421631304495,-0.005244713894738946,südpazifik hier
finden,238.1854405401105,0.026069923092922904,-0.008224212428803696,-0.011257618495557651,-0.011921091452216497,finden
hier find+en,200.67400055277153,0.016867619391712343,-0.003437939701377984,-0.006227293041067617,-0.01044379765843545,hier find+en
Sie,610.8279719612605,0.023283869918953367,-0.006233277841257925,-0.00997293846358813,-0.0117753226354271,Sie
find+en sie,203.94396948821162,0.017053460657825988,-0.002915505427626846,-0.006166084797939351,-0.01124220946460494,find+en sie
Informationen,215.074143000672,0.017156512541097006,-0.002902269606680669,-0.006462814564761673,-0.011099855802969724,Informationen
sie information+en,195.08892119748796,0.016930305665137695,-0.002460102489624869,-0.005947833295646788,-0.011755707747873856,sie information+en
Thema,248.69227506189443,0.01748091702843097,-0.0016473586780565263,-0.006887787707801261,-0.012341123320262383,Thema
information+en thema,245.99779847960002,0.017422711806009128,-0.0016171464210352575,-0.006866164963425433,-0.012322627956327272,information+en thema
thema tsunami-warnung,11.82487071821149,-0.009600508921467554,-0.0009086823344371411,0.008252484011729797,0.004168578977370426,thema tsunami-warnung
Lesen,272.9176171801521,0.017479246208468045,-0.005077736906374781,-0.006427680215344811,-0.009346225239184786,Lesen
les+en sie,281.99687378706875,0.01775702862768476,-0.004956792335601382,-0.00589141092845644,-0.010295907530026549,les+en sie
sie erheblich+e,7.601389665906505,-0.03252734384839711,-0.01496353857097818,-0.002704205406026718,0.052625207582115266,sie erheblich+e
"7,3",59.37829978650706,0.010771218512165243,-0.0014129359323548436,-8.392997619324041e-05,-0.01104051453390344,"7,3"
"stärke 7,3",59.37829978650706,0.010771218512165243,-0.0014129359323548436,-8.392997619324041e-05,-0.01104051453390344,"stärke 7,3"
"7,3 insel+staat",7.656079592142712,-0.012814679168725487,0.0041852406053418285,0.016252887357104492,-0.004769095670249551,"7,3 insel+staat"
östlich,18.97216627860365,-0.0020010760777420993,0.00747359153978188,0.00553722460891009,-0.010351156516932079,östlich
südpazifik östlich,7.017309560667222,-0.014349082449389972,0.004537365440331241,0.01724336647432979,-0.004313581426789485,südpazifik östlich
Australien,10.73287876650467,-0.004550824101319153,0.0018101316991511165,0.011574071253544472,-0.007433618062677139,Australien
östlich australien,7.728026157785246,-0.012653779156538803,0.004148216795657175,0.016148405152911823,-0.004816402804350951,östlich australien
erschüttert,1966.4644280388138,0.023375279526536244,-0.0027094006933127343,-0.010985474140432553,-0.014459859430060026,erschüttert
australien erschütter+t,8.782268139959664,-0.010524084140878628,0.003656416498754038,0.014754624530915004,-0.005434630612475309,australien erschütter+t
US-Erdbebenwarte,454.69411758933694,0.020866042131546497,-0.003888155163147101,-0.007504558746102949,-0.013542570866678467,US-Erdbebenwarte
der us+-+erdbeben+warte,239.98521943467256,0.01859986128201169,-0.0033293516269628422,-0.0058239916384798815,-0.01298173274319282,der us+-+erdbeben+warte
USGS,288.1544573508821,0.01926889218502739,-0.0033572997702067055,-0.006402084945235131,-0.013206577264339716,USGS
us+-+erdbeben+warte usg+s,263.4848437698619,0.018973242088612133,-0.003421302005337022,-0.006100345520421416,-0.013074117872374679,us+-+erdbeben+warte usg+s
ortete,8.912502379319415,-0.01028699232810479,0.0036014674940304673,0.014598232117626555,-0.0055025655274128305,ortete
usg+s ort+ete,8.912502379319415,-0.01028699232810479,0.0036014674940304673,0.014598232117626555,-0.0055025655274128305,usg+s ort+ete
Beben,1004.4770541118469,0.015344337505781366,0.0037971373023710803,-0.016052734977666537,-0.006755491931423698,Beben
ort+ete beben,7.802990445372972,-0.012488473311925895,0.004110159682105345,0.016040940781266166,-0.004864915995667763,ort+ete beben
Dienstag,69.3899536276285,0.012452781381722608,-0.0019111138311301576,-0.0011221450267139606,-0.011544710722024334,Dienstag
beben dienstag,7.2221751111408565,-0.013834982652363855,0.004419578588977635,0.016912704918360846,-0.004467091371337243,beben dienstag
dienstag tiefe,6.460760357828528,-0.0158672808043698,0.004884061691163563,0.018212713433856883,-0.0038548974730484254,dienstag tiefe
etwa,91.33028194407824,0.008373620062373332,0.005736687964804464,-0.0074785810980745005,-0.008471482395845399,etwa
tiefe etwa,6.1647915468273204,-0.01675783502963031,0.005086627577955382,0.018776303894745886,-0.003582054701427291,tiefe etwa
etwa kilo+meter+n,5.968106787708526,-0.017386521539967534,0.005229269332592291,0.019171916457647275,-0.003387730179330738,etwa kilo+meter+n
+1194,5.666902518468917,-0.018413423867114198,0.005461618366923979,0.01981407691191719,-0.0030672412356897998,+1194
kilo+meter+n +1194,5.666902518468917,-0.018413423867114198,0.005461618366923979,0.01981407691191719,-0.0030672412356897998,kilo+meter+n +1194
+1194 chars,5.565119501583825,-0.01877965530921728,0.005544288954192254,0.02004187895576793,-0.002952013172190613,+1194 chars
Schweres,346.5987574962907,0.019982823326746762,-0.003670162540020387,-0.006848651130091745,-0.013323946960203456,Schweres
erdbeben erschütter+t,924.3241748175352,0.022713789822494893,-0.004345041009545122,-0.008880457590385495,-0.01400026983546081,erdbeben erschütter+t
erschütter+t insel+staat,48.33672282052437,0.009181494490372455,-0.0010266510307847417,0.001067549108660442,-0.010643649488874161,erschütter+t insel+staat
ein beb+en,37.37726865095026,0.0022379159558848553,-0.005208661311184,-0.002051820712906976,0.004465845563247093,ein beb+en
beb+en stärke,210.62240238711112,0.011359472762593095,-0.002397056092261256,-0.012424094791765511,0.000721748502462143,beb+en stärke
kleine,9.064522122048396,-0.010642997809158877,0.0029243989634878324,0.013809421178587078,-0.0036715814110022628,kleine
"7,3 klein+e",6.020552199169612,-0.01823970336474453,0.0041906734300211235,0.01807264546116361,-0.0003422677781516795,"7,3 klein+e"
Land,139.9021550413515,0.017304675188852637,-0.01197209449655549,-0.013667259278518723,0.004332740108056707,Land
klein+e land,5.882431674825347,-0.0217144048833815,0.0013455031133900641,0.015433135765008195,0.008859729270619393,klein+e land
südlichen,24.415439297720418,0.0014067087256040343,-0.0009372064554480533,0.00415967467802981,-0.004581244603101057,südlichen
land südlich+en,5.747091388204658,-0.02599975677819771,-0.0022806691905911526,0.012021250435579592,0.02031318407537013,land südlich+en
Pazifik,146.9743215020932,0.01576399222956394,-0.0023433763216625324,-0.004771899389665899,-0.011594089048324903,Pazifik
südlich+en pazifik,5.606793822563734,-0.03212336048525795,-0.007655694971621277,0.006888253627055916,0.036796824239764436,südlich+en pazifik
getroffen,101.26252263374124,0.00913858814032131,-0.0020950096552891898,-0.007802409715777862,-0.0012544268708626176,getroffen
pazifik ge+treff+en,5.515746668366792,-0.03802848711706855,-0.013012638104503507,0.0017076549667754551,0.05271907291342203,pazifik ge+treff+en
Ausmaß,147.58763299374723,0.01416013765201094,-0.009273015290159758,-0.011637202090878188,0.0034998157438830583,Ausmaß
noch ausmaß,30.296897438700434,-0.014353000468924102,-0.016704435467489714,-0.01504207765791925,0.045634963428544506,noch ausmaß
ausmaß schaden,23.56567825893533,-0.07227028954298657,-0.06764258979777103,-0.06753016753801652,0.18709744043419785,ausmaß schaden
kaum,58.89647364917118,-0.01680285800221389,-0.011087706657933481,-0.027201381530823097,0.05359810564853893,kaum
schaden kaum,5.587310167017448,-0.08106284236602748,-0.055295074058353356,-0.04033412916442357,0.16520035688800208,schaden kaum
abzusehen,5.57763068839369,-0.06720289439377966,-0.041739030103457926,-0.026875177879103224,0.13096182935986542,abzusehen
kaum ab+zu+seh+en,5.57763068839369,-0.06720289439377966,-0.041739030103457926,-0.026875177879103224,0.13096182935986542,kaum ab+zu+seh+en
Aber,66.26492843348743,-0.00343343046889193,0.02578979062232147,-0.02397585278413976,0.00011658839758184451,Aber
aber geb+t,5.733610618165236,-0.042587360128967106,-0.018410015578942205,-0.003959766115102858,0.06737900107495232,aber geb+t
Leichen,53.800318755809755,0.002548799083331828,-0.010351670160228813,-0.008629199378843523,0.015145045655772148,Leichen
bericht+e leiche+n,6.031216699210837,-0.031769039407074214,-0.009062259558355571,0.004910131631652721,0.03952913327712196,bericht+e leiche+n
leiche+n gebäude,6.315978651725537,-0.027490256810619583,-0.005957130633709977,0.007630020266615123,0.02950384464512234,leiche+n gebäude
denen,15.932300271059852,-0.007849272304888272,-0.004039052753422688,0.00334945470789495,0.009814450918116254,denen
gebäude der,6.77897824459809,-0.03083804484924507,-0.0108293872224685,0.0022523077863622256,0.042578748389170334,gebäude der
der kaum,7.0631946060017645,-0.03448914695716122,-0.01530584620386064,-0.0025001692109270952,0.054830180046421435,der kaum
mehr,495.861446629497,0.011431018415126332,-0.011093417261521209,-0.021323910435747627,0.01718937232783043,mehr
kaum mehr,7.356512316806553,-0.03986292952366955,-0.021445281605610877,-0.008897122182261403,0.07158187225156426,kaum mehr
Trümmer,56.89842106343746,-0.11393535289059996,-0.12453706007095736,-0.1225949544280066,0.29803560754622505,Trümmer
mehr trümmer,8.207024685662526,-0.07279075396746985,-0.05598875801527396,-0.043988569658019144,0.161038061019355,mehr trümmer
übrig,10.734258250619336,-0.02016907868409914,-0.009581602788349342,0.0002556723222632792,0.031666089139578274,übrig
trümmer übrig,8.573443876554082,-0.027550881044832838,-0.012558140188144443,-0.0011787937388025292,0.0437424275844996,trümmer übrig
Wie,245.43104482832132,0.019742596226952205,-0.005515702502392699,-0.009911685133851992,-0.008342087904505031,Wie
wie us+-+erdbeben+warte,42.58921589856995,0.008135748818035677,-0.0007731210332836461,0.001822056177514077,-0.010381692293611989,wie us+-+erdbeben+warte
mitteilte,55.60390758280832,0.008880186918112452,0.001271199988013068,-0.0016509823484635534,-0.010034387155633092,mitteilte
usg+s mit+teil+te,35.788639464385994,0.0066095329370145775,-0.0004039552822862016,0.0029187749197029113,-0.009997834587181637,usg+s mit+teil+te
mit+teil+te werd+e,12.77030575186082,-0.004951019125421226,0.0023547462316493403,0.011017073594740384,-0.0069885217154343,mit+teil+te werd+e
werd+e beben,15.021128540463478,-0.0027979306135435147,0.0018465395914740851,0.009541030519249236,-0.007567385399188967,werd+e beben
beben etwa,6.879427094818584,-0.014707925774506492,0.004619465503001496,0.017473448184426626,-0.004205891827231532,beben etwa
Kilometer,194.9612347354393,0.010796872191894676,0.014584727716602469,-0.012028622497860611,-0.016036762275562416,Kilometer
etwa kilo+meter,17.143966191752273,-0.0011474092376756561,0.001455098731575501,0.008398561278532135,-0.008004334322901032,etwa kilo+meter
westlich,20.401496926985573,-0.0012041422390956773,0.007395821658792069,0.0049131705885947135,-0.010607582658396515,westlich
kilo+meter westlich,18.30613699452445,-0.00036054892455277514,0.0012679410230546815,0.00785073733107204,-0.008210767521818882,kilo+meter westlich
Hauptstadt,242.7698113365312,0.016935330555519816,-0.000202682087712149,-0.008198229806854702,-0.01191660861475311,Hauptstadt
westlich haupt+stadt,11.539405005065966,-0.006371366188008203,0.002688427846505204,0.011981397148379288,-0.006600561371158139,westlich haupt+stadt
Port,13.519511877504183,-0.010499565947106049,-0.0040451935182495395,0.004308912710755115,0.01192170309289879,Port
haupt+stadt port,11.101397314220089,-0.006930050628480644,0.002819325395237565,0.012358572967415781,-0.006446530748026784,haupt+stadt port
Vila,13.302033547068909,-0.010386287442794984,-0.003667376719085765,0.004782642186950127,0.010987876769394412,Vila
port vila,13.302033547068909,-0.010386287442794984,-0.003667376719085765,0.004782642186950127,0.010987876769394412,port vila
vila tiefe,5.399590399077777,-0.01939793959183509,0.005683624549715567,0.020425006636826747,-0.0027563657989367004,vila tiefe
tiefe kilo+meter,6.563515901834227,-0.015572426561273011,0.004816862987416268,0.018025293326159302,-0.003944612311990993,tiefe kilo+meter
registriert,94.32981774378355,0.0118369995704901,-0.00421550644950749,-0.004395018277782643,-0.005463424153168559,registriert
kilo+meter registrier+t,5.119447454054955,-0.020514470671927618,0.005934505684935899,0.02111223787116495,-0.0023994904196609395,kilo+meter registrier+t
Eine,309.0004792384778,0.01599832820617335,-0.007217260981128544,-0.01087712828637141,-0.0013601764372704627,Eine
ein tsunami-warnung,9.934093118383377,-0.008587272340691792,0.0032063976557120035,0.013470048318274187,-0.005984601951567158,ein tsunami-warnung
tsunami-warnung werd+e,12.946609546673196,-0.0047634972993263,0.0023105969102505393,0.010889188874520957,-0.007039366927186721,tsunami-warnung werd+e
kurzer,11.108660606334388,-0.006920530106089766,0.002817096473951239,0.012352155816320839,-0.006449162556903333,kurzer
werd+e kurz+er,4.7315477336329215,-0.022229096043065204,0.0063179231163697554,0.022155948675022467,-0.0018424749462430765,werd+e kurz+er
Zeit,79.33049860723308,0.021261479042640908,-0.008438800995462624,-0.00806884755620297,-0.008955462091993441,Zeit
kurz+er zeit,10.966095264303357,-0.007109048403736957,0.002861220885844865,0.012479156596480216,-0.006397003871695606,kurz+er zeit
+1276,4.6260274360437545,-0.02273453724424646,0.006430519378225044,0.02246092387425153,-0.0016761998184611712,+1276
zeit +1276,4.6260274360437545,-0.02273453724424646,0.006430519378225044,0.02246092387425153,-0.0016761998184611712,zeit +1276
+1276 chars,4.58962220492411,-0.022913197436809484,0.006470272588316614,0.02256843176667861,-0.0016171998647676984,+1276 chars
erschütter+t vanuatu,8.65961424862684,-0.010752120547012939,0.003709229653822418,0.01490481461774827,-0.0053691254471645855,erschütter+t vanuatu
Der,432.01443154677366,0.019623391697843474,-0.0036251479955212895,-0.01093876532279106,-0.00912696260060663,Der
vanuatu der,13.747897124455271,-0.00395472823068933,0.002119935256823575,0.010336146733828516,-0.007257699012589979,vanuatu der
südpazifische,11.610411963653954,-0.006283647596716587,0.0026678573871772755,0.01192206616791529,-0.006624670682682738,südpazifische
der südpazifisch+e,11.610411963653954,-0.006283647596716587,0.0026678573871772755,0.01192206616791529,-0.006624670682682738,der südpazifisch+e
südpazifisch+e insel+staat,12.13279495634195,-0.00566103598115291,0.002521710101650657,0.011500090509888733,-0.006795222238685707,südpazifisch+e insel+staat
vanuatu werd+e,15.635965888692194,-0.0022876476494584253,0.0017256880171031817,0.009188803704607111,-0.007703069222493498,vanuatu werd+e
werd+e erdbeben,77.85661925952094,0.012671080343342201,-0.0018759100217500804,-0.0014667510556117312,-0.011513113693262439,werd+e erdbeben
"7,3 erschütter+t",21.161681887077847,0.0013070082250782307,0.0008701887436343595,0.006683334623635243,-0.008644632405500759,"7,3 erschütter+t"
Internet,11.60337729393803,-0.006292303664637681,0.0026698874997784436,0.011927922277714083,-0.006622292471380094,Internet
veröffentlichte,10.872552105688555,-0.010281132678988204,-0.00010140412560800165,0.009591055231233991,0.002892163441846788,veröffentlichte
internet veröffentlich+t+e,10.872552105688555,-0.010281132678988204,-0.00010140412560800165,0.009591055231233991,0.002892163441846788,internet veröffentlich+t+e
Aufnahmen,12.271399686201644,-0.02031432596875527,-0.012075317241792486,-0.00307671089022153,0.03717695250200414,Aufnahmen
veröffentlich+t+e aufnahme+n,10.04331732999457,-0.027164001964475225,-0.015228252310514384,-0.004914579364618536,0.04912766603249595,veröffentlich+t+e aufnahme+n
zeigen,95.37061668407445,0.010010830685922314,-0.003891417551706981,-0.006317402128162567,-0.00186681457212744,zeigen
aufnahme+n zeig+en,9.758386676798944,-0.04695505283509877,-0.034105372755012124,-0.02347096156245762,0.10215761333300052,aufnahme+n zeig+en
schwere,242.59415890302625,0.014218960808702672,-0.007742780958278264,-0.01025030674958082,0.0006577141142361279,schwere
zeig+en schwer+e,9.695170034917236,-0.07064097834588397,-0.05721366984873427,-0.046377474927018346,0.16186332177174306,zeig+en schwer+e
schwer+e schaden,20.160432179241933,-0.137851368983045,-0.13562411903033728,-0.1288194291241534,0.32657696243776785,schwer+e schaden
Gebäuden,53.20583238615504,-0.0424936321316772,-0.04137371142047374,-0.051212020524026916,0.1261524767378213,Gebäuden
schaden gebäude+n,42.75332496042565,-0.05301832434921264,-0.05147742122623841,-0.05849465047547554,0.15011263751647794,schaden gebäude+n
Offizielle,5.650419736998996,-0.07515003930032775,-0.04981138919943351,-0.03498760882496146,0.15134199361275716,Offizielle
Meldungen,19.30547882385304,-0.019319709060471948,-0.018183321800434898,-0.011783317321570626,0.04951049603609899,Meldungen
offiziell+e meldung+en,5.548573428340752,-0.08340100504192487,-0.057398964511628424,-0.04236333253275966,0.17049193594463183,offiziell+e meldung+en
Tote,695.2095912229261,-0.07744839194302398,-0.10197045188847358,-0.10930747631289273,0.24537441214679317,Tote
meldung+en tot+e,6.058557022604085,-0.1397718135023285,-0.11456057139312535,-0.09977760555273422,0.29685414388709097,meldung+en tot+e
tot+e geb+t,5.865057625552874,-0.0940429028610018,-0.06916028854728905,-0.054482785980723446,0.1978419475694332,tot+e geb+t
bisher,193.19892641814903,0.005939008511255278,-0.013467272625402338,-0.01719011389720221,0.022014507265405405,bisher
geb+t bisher,15.586327329057188,-0.049697154796976284,-0.04139073686726549,-0.03714467861925731,0.1220913489987837,geb+t bisher
Stand,141.99786968492205,0.02010201298680627,-0.012910369828883179,-0.014735687938388552,0.002957559750237503,Stand
17.12.2024,6.045073354954377,-0.03020038422354638,-0.007584593350986569,0.006358053774068442,0.03514033904497966,17.12.2024
stand 17.12.2024,6.045073354954377,-0.03020038422354638,-0.007584593350986569,0.006358053774068442,0.03514033904497966,stand 17.12.2024
11:23,6.28018852937798,-0.02180754108481233,-0.0002744149079026934,0.013312735992422263,0.012532238375974326,11:23
17.12.2024 11:23,6.28018852937798,-0.02180754108481233,-0.0002744149079026934,0.013312735992422263,0.012532238375974326,17.12.2024 11:23
Uhr,407.2533439864639,0.019637547113103133,-0.0037607538393032713,-0.011634041670577857,-0.008363296636144718,Uhr
11:23 uhr,6.440119533477006,-0.01782911097105576,0.0030390918180289066,0.016406479139390907,0.0019143939083480826,11:23 uhr
uhr der,45.16856127968331,0.008628095880724267,-0.0008924275192747078,0.0014671274465073996,-0.01050512198011032,uhr der
Offizi…,5.512982415752319,-0.05052595717255316,-0.025187307071659015,-0.010363526697186947,0.08700430065545646,Offizi…
+1941,5.361405762519424,-0.04448197559036973,-0.018596123957604082,-0.00359751620301634,0.06918299018101347,+1941
offizi… +1941,5.361405762519424,-0.04448197559036973,-0.018596123957604082,-0.00359751620301634,0.06918299018101347,offizi… +1941
+1941 chars,5.274938320982219,-0.04178770136878049,-0.015558736324755915,-0.000450892074178415,0.06089214180878683,+1941 chars
führte,10.915249279114429,-0.007177135450129103,0.00287715155419846,0.012524990694392477,-0.006378142066794752,führte
erdbeben führ+te,10.915249279114429,-0.007177135450129103,0.00287715155419846,0.012524990694392477,-0.006378142066794752,erdbeben führ+te
Aussterben,8.912502379319415,-0.01028699232810479,0.0036014674940304673,0.014598232117626555,-0.0055025655274128305,Aussterben
führ+te aus+sterb+en,8.912502379319415,-0.01028699232810479,0.0036014674940304673,0.014598232117626555,-0.0055025655274128305,führ+te aus+sterb+en
Schmetterling,9.595671957698572,-0.009121154972337505,0.0033307026305661345,0.013825720902409874,-0.005834121812456326,Schmetterling
aus+sterb+en schmetterling,7.520456161820918,-0.013124168207752007,0.004256402614323563,0.016453529187594365,-0.004677858552850523,aus+sterb+en schmetterling
schmetterling der,6.793941474890346,-0.014935875414049692,0.004671568766309636,0.01761929466276421,-0.00413725175525727,schmetterling der
Schwalbenschwanz,6.636366227846702,-0.015367577736043017,0.004770138723176898,0.017894844708097362,-0.004006760828380256,Schwalbenschwanz
der schwalbe+n+schwanz,6.636366227846702,-0.015367577736043017,0.004770138723176898,0.017894844708097362,-0.004006760828380256,der schwalbe+n+schwanz
Österreich,28.92263433244492,0.004591591587505081,8.25353458335883e-05,0.004360211670702449,-0.009486899546596088,Österreich
schwalbe+n+schwanz österreich,5.740105081344396,-0.01815624541103202,0.005403503723774756,0.01965372496200693,-0.003147864893557626,schwalbe+n+schwanz österreich
